Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
0.16796711154320348,-0.9858262108055318,0.15810065264213177,-0.9874493435685141
0.15810065264213177,-0.9874493435685141,0.14821844971527193,-0.9889749644673828
0.14821844971527193,-0.9889749644673828,0.13832147939540562,-0.9904027737571119
0.13832147939540562,-0.9904027737571119,0.12841072121995878,-0.9917324902846572
0.12841072121995878,-0.9917324902846572,0.11848715744417711,-0.9929638516679884
0.11848715744417711,-0.9929638516679884,0.10855177285256865,-0.9940966144636302
0.10855177285256865,-0.9940966144636302,0.09860555456872913,-0.9951305543225046
0.09860555456872913,-0.9951305543225046,0.08864949186366826,-0.9960654661338882
0.08864949186366826,-0.9960654661338882,0.07868457596275656,-0.9969011641573071
0.07868457596275656,-0.9969011641573071,0.06871179985141428,-0.997637482142208
0.06871179985141428,-0.997637482142208,0.05873215807966531,-0.9982742734352609
0.05873215807966531,-0.9982742734352609,0.04874664656568049,-0.9988114110751578
0.04874664656568049,-0.9988114110751578,0.038756262398435916,-0.9992487878747957
0.038756262398435916,-0.9992487878747957,0.02876200363961292,-0.9995863164907375
0.02876200363961292,-0.9995863164907375,0.018764869124867474,-0.9998239294798693
0.018764869124867474,-0.9998239294798693,0.008765858264597255,-0.9999615793431813
0.008765858264597255,-0.9999615793431813,-0.0012340291556644251,-0.99999923855662
-0.0012340291556644251,-0.99999923855662,-0.011233793175098433,-0.9999368995889718
-0.011233793175098433,-0.9999368995889718,-0.0212324338575635,-0.999774574906758
-0.0212324338575635,-0.999774574906758,-0.031228951491543915,-0.9995122969661328
-0.031228951491543915,-0.9995122969661328,-0.041222346789951195,-0.999150118191796
-0.041222346789951195,-0.999150118191796,-0.051211621089650126,-0.9986881109429465
-0.051211621089650126,-0.9986881109429465,-0.06119577655057965,-0.998126367466317
-0.06119577655057965,-0.998126367466317,-0.07117381635433978,-0.9974649998363501
-0.07117381635433978,-0.9974649998363501,-0.08114474490211626,-0.9967041398825883
-0.08114474490211626,-0.9967041398825883,-0.09110756801181559,-0.9958439391043686
-0.09110756801181559,-0.9958439391043686,-0.1010612931142839,-0.9948845685729248
-0.1010612931142839,-0.9948845685729248,-0.11100492944848445,-0.9938262188210204
-0.11100492944848445,-0.9938262188210204,-0.12093748825550962,-0.9926690997202461
-0.12093748825550962,-0.9926690997202461,-0.13085798297130483,-0.9914134403461321
-0.13085798297130483,-0.9914134403461321,-0.14076542941798334,-0.990059488831241
-0.14076542941798334,-0.990059488831241,-0.15065884599361262,-0.9886075122064195
-0.15065884599361262,-0.9886075122064195,-0.16053725386035486,-0.9870577962304028
-0.16053725386035486,-0.9870577962304028,-0.17039967713084608,-0.9854106452079766
-0.17039967713084608,-0.9854106452079766,-0.1802451430527006,-0.983666381796919
-0.1802451430527006,-0.983666381796919,-0.19007268219102977,-0.9818253468039516
-0.19007268219102977,-0.9818253468039516,-0.19988132860886637,-0.9798878989699474
-0.19988132860886637,-0.9798878989699474,-0.20967012004538824,-0.9778544147446498
-0.20967012004538824,-0.9778544147446498,-0.21943809809183792,-0.9757252880511723
-0.21943809809183792,-0.9757252880511723,-0.2291843083650374,-0.9735009300405567
-0.2291843083650374,-0.9735009300405567,-0.23890780067839967,-0.9711817688366797
-0.23890780067839967,-0.9711817688366797,-0.24860762921034268,-0.9687682492718072
-0.24860762921034268,-0.9687682492718072,-0.2582828526700131,-0.9662608326131034
-0.2582828526700131,-0.9662608326131034,-0.2679325344602314,-0.9636599962804144
-0.2679325344602314,-0.9636599962804144,-0.27755574283757234,-0.9609662335556498
-0.27755574283757234,-0.9609662335556498,-0.2871515510694989,-0.9581800532840958
-0.2871515510694989,-0.9581800532840958,-0.2967190375884702,-0.9553019795680017
-0.2967190375884702,-0.9553019795680017,-0.3062572861429481,-0.9523325514527844
-0.3062572861429481,-0.9523325514527844,-0.3157653859452306,-0.9492723226062056
-0.3157653859452306,-0.9492723226062056,-0.3252424318160431,-0.9461218609908787
-0.3252424318160431,-0.9461218609908787,-0.33468752432582316,-0.9428817485304681
-0.33468752432582316,-0.9428817485304681,-0.3440997699326369,-0.9395525807699492
-0.3440997699326369,-0.9395525807699492,-0.3534782811166703,-0.936134966530298
