Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
-1.2322608055490702,-0.3393095368866228,-1.2356067202100078,-0.32987155211157904
-1.2356067202100078,-0.32987155211157904,-1.2388582004198703,-0.3204227155743584
-1.2388582004198703,-0.3204227155743584,-1.2420151397142944,-0.3109634365521828
-1.2420151397142944,-0.3109634365521828,-1.2450774356807979,-0.30149411617847116
-1.2450774356807979,-0.30149411617847116,-1.2480449898783839,-0.29201514765220005
-1.2480449898783839,-0.29201514765220005,-1.250917707759258,-0.28252691645059025
-1.250917707759258,-0.28252691645059025,-1.2536954985926876,-0.2730298005449801
-1.2536954985926876,-0.2730298005449801,-1.2563782753910353,-0.2635241706197466
-1.2563782753910353,-0.2635241706197466,-1.2589659548379952,-0.25401039029413996
-1.2589659548379952,-0.25401039029413996,-1.2614584572190635,-0.24448881634690087
-1.2614584572190635,-0.24448881634690087,-1.2638557063542668,-0.23495979894353095
-1.2638557063542668,-0.23495979894353095,-1.2661576295331773,-0.225423681866092
-1.2661576295331773,-0.225423681866092,-1.268364157452237,-0.21588080274541124
-1.268364157452237,-0.21588080274541124,-1.2704752241544162,-0.20633149329557327
-1.2704752241544162,-0.20633149329557327,-1.2724907669712275,-0.19677607955058185
-1.2724907669712275,-0.19677607955058185,-1.2744107264671172,-0.18721488210307816
-1.2744107264671172,-0.18721488210307816,-1.2762350463862526,-0.17764821634500372
-1.2762350463862526,-0.17764821634500372,-1.2779636736017272,-0.1680763927100998
-1.2779636736017272,-0.1680763927100998,-1.2795965580671977,-0.15849971691813708
-1.2795965580671977,-0.15849971691813708,-1.2811336527709722,-0.14891849022077175
-1.2811336527709722,-0.14891849022077175,-1.2825749136925653,-0.1393330096489267
-1.2825749136925653,-0.1393330096489267,-1.2839202997617327,-0.12974356826159858
-1.2839202997617327,-0.12974356826159858,-1.2851697728200029,-0.12015045539599348
-1.2851697728200029,-0.12015045539599348,-1.2863232975847136,-0.11055395691889619
-1.2863232975847136,-0.11055395691889619,-1.2873808416155705,-0.10095435547917966
-1.2873808416155705,-0.10095435547917966,-1.2883423752837344,-0.091351930761363
-1.2883423752837344,-0.091351930761363,-1.2892078717434496,-0.08174695974012822
-1.2892078717434496,-0.08174695974012822,-1.289977306906222,-0.07213971693570723
-1.289977306906222,-0.07213971693570723,-1.290650659417554,-0.06253047467005196
-1.290650659417554,-0.06253047467005196,-1.2912279106362468,-0.05291950332370185
-1.2912279106362468,-0.05291950332370185,-1.2917090446162725,-0.04330707159326406
-1.2917090446162725,-0.04330707159326406,-1.292094048091224,-0.03369344674942267
-1.292094048091224,-0.03369344674942267,-1.2923829104613487,-0.024078894895394096
-1.2923829104613487,-0.024078894895394096,-1.2925756237831665,-0.014463681225746584
-1.2925756237831665,-0.014463681225746584,-1.2926721827616798,-0.004848070285502404
-1.2926721827616798,-0.004848070285502404,-1.2926725847451737,0.0047676737705583255
-1.2926725847451737,0.0047676737705583255,-1.2925768297226108,0.014383286918472826
-1.2925768297226108,0.014383286918472826,-1.2923849203236202,0.023998505005630298
-1.2923849203236202,0.023998505005630298,-1.2920968618210813,0.03361306349134644
-1.2920968618210813,0.03361306349134644,-1.2917126621363015,0.04322669718755827
-1.2917126621363015,0.04322669718755827,-1.2912323318467853,0.052839139999719925
-1.2912323318467853,0.052839139999719925,-1.2906558841965936,0.06245012466798045
-1.2906558841965936,0.06245012466798045,-1.2899833351092895,0.07205938250872501
-1.2899833351092895,0.07205938250872501,-1.2892147032034662,0.08166664315656161
