Pendulum Angle (rad),Angular Velocity (rad/s),Pendulum Angle next (rad),Angular Velocity next (rad/s)
-0.2004591208610435,1.3999823294121427,-0.18644957050314837,1.4019048288479885
-0.18644957050314837,1.4019048288479885,-0.1724214834831293,1.403689570765651
-0.1724214834831293,1.403689570765651,-0.15837624004287193,1.4053360283908138
-0.15837624004287193,1.4053360283908138,-0.14431522549424852,1.4068437145751194
-0.14431522549424852,1.4068437145751194,-0.13023982982067506,1.4082121822271831
-0.13023982982067506,1.4082121822271831,-0.1161514472745292,1.4094410247092606
-0.1161514472745292,1.4094410247092606,-0.10205147597077607,1.4105298761989278
-0.10205147597077607,1.4105298761989278,-0.08794131747715468,1.4114784120151962
-0.08794131747715468,1.4114784120151962,-0.07382237640128311,1.4122863489085362
-0.07382237640128311,1.4122863489085362,-0.05969605997504602,1.4129534453143384
-0.05969605997504602,1.4129534453143384,-0.045563777636632,1.4134795015694042
-0.045563777636632,1.4134795015694042,-0.031426940610592397,1.4138643600911123
-0.031426940610592397,1.4138643600911123,-0.017286961486296354,1.414107905518971
-0.017286961486296354,1.414107905518971,-0.0031452537951593435,1.4142100648183251
-0.0031452537951593435,1.4142100648183251,0.010996768412975387,1.4141708073460486
0.010996768412975387,1.4141708073460486,0.025137690993921755,1.4139901448781145
0.025137690993921755,1.4139901448781145,0.039276100133320654,1.4136681315989998
0.039276100133320654,1.4136681315989998,0.05341058277051305,1.4132048640529407
0.05341058277051305,1.4132048640529407,0.06753972702173514,1.412600481057116
0.06753972702173514,1.412600481057116,0.08166212260225562,1.4118551635769057
0.08166212260225562,1.4118551635769057,0.0957763612470767,1.4109691345634219
0.0957763612470767,1.4109691345634219,0.10988103712982283,1.4099426587535808
0.10988103712982283,1.4099426587535808,0.12397474727944427,1.408776042433039
0.12397474727944427,1.408776042433039,0.1380560919943658,1.4074696331623786
0.1380560919943658,1.4074696331623786,0.15212367525371553,1.4060238194669843
0.15212367525371553,1.4060238194669843,0.16617610512527276,1.4044390304911145
0.16617610512527276,1.4044390304911145,0.18021199416977998,1.402715735616721
0.18021199416977998,1.402715735616721,0.19422995984126942,1.4008544440476307
0.19422995984126942,1.4008544440476307,0.2082286248830607,1.3988557043597534
0.2082286248830607,1.3988557043597534,0.22220661771909392,1.396720104018032
0.22220661771909392,1.396720104018032,0.23616257284026898,1.3944482688609012
0.23616257284026898,1.3944482688609012,0.25009513118547044,1.3920408625530694
0.25009513118547044,1.3920408625530694,0.26400294051696543,1.3894985860074804
0.26400294051696543,1.3894985860074804,0.2778846557898708,1.386822176777363
0.2778846557898708,1.386822176777363,0.291738939515395,1.3840124084193064
0.291738939515395,1.3840124084193064,0.30556446211757005,1.3810700898283519
